time,confirmed,change_confirmed,recovered,change_recovered,deaths,change_deaths
2020-10-30 00:00:00,9077231,0.011147401978732915,3578452,0.006784952238617846,230595,0.004604902020580471
2020-10-31 00:00:00,9167578,0.009953145403041963,3612478,0.009508580805331467,231520,0.0040113619115765735
2020-11-01 00:00:00,9272790,0.01147653175135243,3630579,0.005010687954362629,232027,0.0021898756046993782
2020-11-02 00:00:00,9356848,0.009065017109197987,3674981,0.012230005186500555,232599,0.00246523033957255
2020-11-03 00:00:00,9484593,0.013652567616787192,3705130,0.00820385193828213,234177,0.006784208014651826
2020-11-04 00:00:00,9588703,0.010976749344963985,3743527,0.01036319913201426,235284,0.0047271935330967605
2020-11-05 00:00:00,9718587,0.01354552331008688,3781751,0.010210691681935245,236449,0.004951462912905255
2020-11-06 00:00:00,9846464,0.01315798273967193,3810791,0.007678982566541266,237674,0.005180821234177349
2020-11-07 00:00:00,9977772,0.013335548680216573,3851465,0.010673374635344736,238764,0.004586113752450836
2020-11-08 00:00:00,10092536,0.011501966571294674,3881491,0.0077959945111795124,239338,0.0024040475113501197
2020-11-09 00:00:00,10211856,0.011822598403414167,3928845,0.01219995099821177,240113,0.003238098421479247
